timestamp,P_it,post_gap_flag,GPU_Temp_Avg,GPU_Clock_Avg,Load Average ,cpus_util_cfg,cpus_util_elig,gpus_util_cfg,gpus_util_elig,memory_util_cfg,memory_util_elig,total_nodes_util_cfg,total_nodes_util_elig,hour_sin,hour_cos
2022-06-11 12:15:00+00:00,889.04004,0,47.492985101002766,1218.7825353030798,562.03,0.6581598828245452,0.6581598828245452,0.8291473943879123,0.8291473943879123,0.7482794651460839,0.7482794651460839,0.5165279062596361,0.5165279062596361,1.2246467991473532e-16,-1.0
2022-06-11 12:20:00+00:00,885.32,0,47.45701987231144,1216.5970984746205,507.17,0.6564677767499228,0.6564677767499228,0.8277597903176072,0.8277597903176072,0.747172408601218,0.747172408601218,0.5148936170212767,0.5148936170212767,1.2246467991473532e-16,-1.0
2022-06-11 12:25:00+00:00,886.64,0,47.3359307099759,1214.3794167462884,835.35,0.6561324390995991,0.6561324390995991,0.8276441566450817,0.8276441566450817,0.7482242413949275,0.7482242413949275,0.5143385753931545,0.5143385753931545,1.2246467991473532e-16,-1.0
2022-06-11 12:30:00+00:00,883.94006,0,47.14913058192499,1211.887978257299,322.24,0.6561584566759174,0.6561584566759174,0.8275208140610546,0.8275208140610546,0.7478054904313136,0.7478054904313136,0.514554424915202,0.514554424915202,1.2246467991473532e-16,-1.0
2022-06-11 12:35:00+00:00,889.54004,0,47.36483790718918,1215.512703177469,405.48,0.6564061054579093,0.6564061054579093,0.8262025901942647,0.8262025901942647,0.7478976075874961,0.7478976075874961,0.5150169596053037,0.5150169596053037,1.2246467991473532e-16,-1.0
2022-06-11 12:40:00+00:00,891.42004,0,47.40370056117018,1211.026628283555,700.73,0.6551765340733888,0.6551765340733888,0.8242213999383288,0.8242213999383288,0.7499003129336262,0.7499003129336262,0.5143385753931545,0.5143385753931545,1.2246467991473532e-16,-1.0
2022-06-11 12:45:00+00:00,889.68,0,47.311201247125865,1209.5421929091094,814.29,0.6544904409497379,0.6544904409497379,0.8233040394696268,0.8233040394696268,0.7497659441971168,0.7497659441971168,0.5136601911810053,0.5136601911810053,1.2246467991473532e-16,-1.0
2022-06-11 12:50:00+00:00,885.62,0,47.324645841501315,1209.0718465108412,777.56,0.6521758402713538,0.6521758402713538,0.8192414431082331,0.8192414431082331,0.7489452713055041,0.7489452713055041,0.5112550107924761,0.5112550107924761,1.2246467991473532e-16,-1.0
2022-06-11 12:55:00+00:00,883.04004,0,47.33098405419349,1210.180451636167,430.78,0.6503064292321924,0.6503064292321924,0.8177844588344125,0.8177844588344125,0.7510215403850602,0.7510215403850602,0.5087881591119334,0.5087881591119334,1.2246467991473532e-16,-1.0
2022-06-11 13:00:00+00:00,888.84,0,47.291642540600684,1205.1371128910027,810.07,0.6479850832562443,0.6479850832562443,0.8156413814369412,0.8156413814369412,0.7498797301399167,0.7498797301399167,0.506413814369411,0.506413814369411,-0.2588190451025208,-0.9659258262890683
